Unnamed: 0,Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG,RA,SN,TS,Date,Source PM2.5 AQI Value,PM2.5 AQI Value,Source  AQI Value, AQI Value
17,17,,,,,,,,,,,o,o, ,02/17/2018,AQS,42,,.
18,18,,,,,,,,,,,o, , ,02/18/2018,AQS,41,,.
19,19,5.8,10.6,0.6,1031.5,82.0,0.0,14.6,11.9,18.3,-,o, , ,02/19/2018,AQS,48,,.
20,20,14.7,25.6,4.4,1027.4,81.0,0.51,14.8,18.1,37.0,50, , , ,02/20/2018,AQS,45,,.
21,21,19.6,27.8,9.4,1026.5,74.0,0.0,15.9,22.4,37.0,48.2, , , ,02/21/2018,AQS,43,,.
22,22,,,,,,,,,,,o, , ,02/22/2018,AQS,27,,.
23,23,,,,,,,,,,,o, , ,02/23/2018,AQS,31,,.
24,24,,,,,,,,,,,o, , ,02/24/2018,AQS,58,,.
25,25,10.0,11.7,8.3,1017.4,94.0,4.32,12.2,8.5,20.6,29.4,o, , ,02/25/2018,AQS,59,,.
26,26,10.7,12.2,8.3,1020.9,72.0,4.06,12.6,10.0,22.2,29.4, , , ,02/26/2018,AQS,46,,.
27,27,8.5,14.4,2.2,1028.6,49.0,0.0,16.1,7.8,18.3,-, , , ,02/27/2018,AQS,41,,.
28,28,,,,,,,,,,, , , ,02/28/2018,AQS,54,,.
1,1,11.4,17.8,6.7,1010.0,76.0,0.0,15.9,8.9,18.3,-,o, , ,03/01/2018,AQS,63,,.
2,2,8.2,15.0,3.9,1004.3,57.0,2.54,13.5,38.3,70.6,94.6,o, , ,03/02/2018,AQS,30,,.
3,3,6.3,12.2,2.2,1017.8,44.0,0.25,16.1,36.9,59.4,81.7, , , ,03/03/2018,AQS,25,,.
4,4,,,,,,,,,,, , , ,03/04/2018,AQS,23,,.
5,5,,,,,,,,,,, , , ,03/05/2018,AQS,23,,.
6,6,,,,,,,,,,, , , ,03/06/2018,AQS,51,,.
7,7,4.2,10.6,0.6,1007.6,83.0,7.87,11.3,17.2,29.4,42.4,o,o, ,03/07/2018,AQS,30,,.
8,8,4.6,10.6,1.1,1010.7,43.0,0.51,16.1,18.9,29.4,44.6, , , ,03/08/2018,AQS,29,,.
9,9,3.4,7.8,0.6,1012.6,42.0,0.0,16.1,20.2,31.7,46.5, , , ,03/09/2018,AQS,34,,.
10,10,,,,,,,,,,, , , ,03/10/2018,AQS,53,,.
11,11,,,,,,,,,,, , , ,03/11/2018,AQS,55,,.
12,12,,,,,,,,,,, , , ,03/12/2018,AQS,55,,.
13,13,3.6,8.3,0.6,1010.2,52.0,0.25,15.8,28.0,42.4,57.6, ,o, ,03/13/2018,AQS,36,,.
14,14,3.2,8.3,0.0,1010.4,41.0,0.0,16.1,24.3,40.7,63, , , ,03/14/2018,AQS,27,,.
15,15,4.9,12.8,-0.6,1007.9,38.0,0.0,16.1,22.2,37.0,55.4, , , ,03/15/2018,AQS,44,,.
16,16,,,,,,,,,,, ,o, ,03/16/2018,AQS,31,,.
17,17,,,,,,,,,,,o, , ,03/17/2018,AQS,38,,.
18,18,,,,,,,,,,, , , ,03/18/2018,AQS,38,,.
19,19,8.1,15.0,1.1,1012.7,49.0,0.0,16.1,8.0,20.6,-, , , ,03/19/2018,AQS,59,,.
20,20,4.3,13.3,0.6,1010.2,75.0,5.59,11.4,23.2,44.6,55.4,o,o, ,03/20/2018,AQS,51,,.
21,21,0.8,6.1,0.0,1005.6,90.0,17.53,6.0,23.3,38.9,46.5,o,o, ,03/21/2018,AQS,31,,.
22,22,,,,,,,,,,, ,o, ,03/22/2018,AQS,24,,.
23,23,,,,,,,,,,, , , ,03/23/2018,AQS,25,,.
24,24,,,,,,,,,,, , , ,03/24/2018,AQS,26,,.
25,25,5.1,11.1,0.6,1024.8,50.0,0.0,16.1,16.7,27.8,29.4, , , ,03/25/2018,AQS,36,,.
26,26,5.4,10.0,1.1,1036.7,58.0,0.0,16.1,13.9,22.2,31.7, , , ,03/26/2018,AQS,34,,.
27,27,4.8,10.0,1.1,1034.3,62.0,0.0,16.1,10.4,16.5,-,o, , ,03/27/2018,AQS,45,,.
28,28,,,,,,,,,,,o, , ,03/28/2018,AQS,61,,.
29,29,,,,,,,,,,,o, , ,03/29/2018,AQS,72,,.
30,30,,,,,,,,,,, , , ,03/30/2018,AQS,38,,.
31,31,10.1,15.6,5.0,1023.8,43.0,0.0,16.1,18.0,33.5,50, , , ,03/31/2018,AQS,32,,.
1,1,12.9,19.4,3.9,1017.9,45.0,0.0,16.1,18.1,27.8,38.9, , , ,04/01/2018,AQS,31,,.
2,2,9.2,19.4,5.6,1018.0,66.0,0.51,16.1,16.7,35.2,-,o, , ,04/02/2018,AQS,35,,.
3,3,8.3,12.2,5.6,1019.0,73.0,0.25,16.1,12.4,18.3,-,o, , ,04/03/2018,AQS,53,,.
4,4,,,,,,,,,,,o, , ,04/04/2018,AQS,42,,.
5,5,,,,,,,,,,, , , ,04/05/2018,AQS,28,,.
6,6,,,,,,,,,,, , , ,04/06/2018,AQS,47,,.
7,7,10.6,22.2,5.0,1010.7,39.0,0.0,16.1,23.5,37.0,46.5,o, , ,04/07/2018,AQS,20,,.
8,8,5.5,10.6,1.7,1014.3,38.0,0.0,16.1,21.3,31.7,46.5, , , ,04/08/2018,AQS,32,,.
9,9,5.7,10.6,1.1,1021.4,42.0,0.0,16.1,13.3,25.9,-, , , ,04/09/2018,AQS,49,,.
10,10,,,,,,,,,,,o, , ,04/10/2018,AQS,59,,.
11,11,,,,,,,,,,, , , ,04/11/2018,AQS,59,,.
12,12,,,,,,,,,,, , , ,04/12/2018,AQS,54,,.
13,13,21.9,29.4,16.1,1013.3,36.0,0.0,16.1,22.8,31.7,46.5, , , ,04/13/2018,AQS,56,,.
14,14,23.6,30.0,15.6,1013.4,46.0,0.0,16.1,22.0,29.4,55.4, , , ,04/14/2018,AQS,56,,.
15,15,16.1,29.4,8.9,1014.7,72.0,0.0,14.8,22.4,35.2,48.2,o, , ,04/15/2018,AQS,35,,.
16,16,,,,,,,,,,,o, ,o,04/16/2018,AQS,17,,.
17,17,,,,,,,,,,, , , ,04/17/2018,AQS,13,,.
18,18,,,,,,,,,,, , , ,04/18/2018,AQS,38,,.
19,19,11.6,16.7,2.2,1008.8,56.0,0.0,16.1,19.8,48.2,66.5,o, , ,04/19/2018,AQS,35,,.
20,20,9.0,16.1,3.3,1024.2,38.0,0.76,16.1,21.1,31.7,42.4, , , ,04/20/2018,AQS,26,,.
21,21,11.1,17.2,3.3,1030.0,39.0,0.0,16.1,10.7,20.6,-, , , ,04/21/2018,AQS,33,,.
22,22,,,,,,,,,,, , , ,04/22/2018,AQS,35,,.
23,23,,,,,,,,,,, , , ,04/23/2018,AQS,37,,.
24,24,,,,,,,,,,,o, , ,04/24/2018,AQS,30,,.
25,25,15.1,19.4,12.8,1008.0,86.0,19.05,9.7,14.3,25.9,-,o, , ,04/25/2018,AQS,30,,.
26,26,16.4,22.8,10.0,1009.6,49.0,0.76,16.1,14.4,27.8,38.9,o, , ,04/26/2018,AQS,29,,.
27,27,15.1,22.8,10.0,1009.1,68.0,18.03,13.4,10.9,25.9,-,o, ,o,04/27/2018,AQS,43,,.
28,28,,,,,,,,,,,o, , ,04/28/2018,AQS,49,,.
29,29,,,,,,,,,,,o, , ,04/29/2018,AQS,28,,.
30,30,,,,,,,,,,, , , ,04/30/2018,AQS,35,,.
1,1,18.9,28.3,5.0,1020.4,28.0,0.0,16.1,10.2,16.5,31.7, , , ,05/01/2018,AQS,51,,.
2,2,22.1,32.8,9.4,1020.1,38.0,0.0,16.1,11.9,25.9,42.4, , , ,05/02/2018,AQS,57,,.
3,3,24.4,32.8,13.3,1017.8,47.0,0.0,16.1,16.3,25.9,38.9, , , ,05/03/2018,AQS,62,,.
4,4,,,,,,,,,,, , , ,05/04/2018,AQS,65,,.
5,5,,,,,,,,,,,o, , ,05/05/2018,AQS,36,,.
6,6,,,,,,,,,,,o, , ,05/06/2018,AQS,56,,.
7,7,18.9,25.0,14.4,1016.4,61.0,0.0,16.1,14.4,22.2,-, , , ,05/07/2018,AQS,48,,.
8,8,19.8,25.6,14.4,1022.0,54.0,0.0,16.1,10.7,18.3,-, , , ,05/08/2018,AQS,43,,.
9,9,19.8,26.7,13.9,1020.9,51.0,0.0,16.1,8.5,18.3,-, , , ,05/09/2018,AQS,49,,.
10,10,,,,,,,,,,,o, ,o,05/10/2018,AQS,52,,.
11,11,,,,,,,,,,, , , ,05/11/2018,AQS,54,,.
12,12,,,,,,,,,,,o, , ,05/12/2018,AQS,65,,.
13,13,20.3,28.9,17.0,1017.3,82.0,11.94,15.1,14.4,42.4,55.4,o, ,o,05/13/2018,AQS,51,,.
14,14,19.6,27.2,16.7,1015.9,82.0,5.08,12.9,7.2,44.6,61.1,o, ,o,05/14/2018,AQS,56,,.
15,15,23.7,31.7,16.7,1013.3,74.0,37.85,15.9,19.8,35.2,44.6,o, ,o,05/15/2018,AQS,52,,.
16,16,,,,,,,,,,,o, ,o,05/16/2018,AQS,40,,.
17,17,,,,,,,,,,,o, , ,05/17/2018,AQS,28,,.
18,18,,,,,,,,,,,o, , ,05/18/2018,AQS,22,,.
19,19,16.2,21.1,13.9,1021.3,88.0,38.1,11.6,13.5,27.8,33.5,o, , ,05/19/2018,AQS,32,,.
20,20,24.4,31.7,13.9,1016.5,72.0,2.03,16.1,14.1,22.2,31.7,o, , ,05/20/2018,AQS,40,,.
21,21,24.0,31.7,20.0,1020.1,63.0,0.0,16.1,13.0,24.1,-, , , ,05/21/2018,AQS,42,,.
22,22,,,,,,,,,,,o, ,o,05/22/2018,AQS,45,,.
23,23,,,,,,,,,,,o, ,o,05/23/2018,AQS,40,,.
24,24,,,,,,,,,,, , , ,05/24/2018,AQS,49,,.
25,25,23.4,30.6,17.2,1018.0,65.0,0.0,16.1,14.1,27.8,-, , , ,05/25/2018,AQS,59,,.
26,26,25.8,30.6,17.2,1011.6,70.0,0.0,16.1,15.2,24.1,35.2,o, ,o,05/26/2018,AQS,53,,.
27,27,25.3,30.6,21.7,1012.4,79.0,0.76,16.1,12.4,25.9,-,o, ,o,05/27/2018,AQS,40,,.
28,28,,,,,,,,,,,o, , ,05/28/2018,AQS,45,,.
29,29,,,,,,,,,,, , , ,05/29/2018,AQS,71,,.
30,30,,,,,,,,,,, , , ,05/30/2018,AQS,28,,.
31,31,24.1,29.4,21.0,1014.4,82.0,0.0,11.3,12.2,27.8,35.2,o, ,o,05/31/2018,AQS,40,,.
1,1,25.5,32.2,21.1,1009.4,74.0,33.53,15.6,9.6,20.6,-,o, ,o,06/01/2018,AQS,32,,.
2,2,25.7,32.2,21.7,1007.7,74.0,0.0,15.9,10.7,22.2,-,o, ,o,06/02/2018,AQS,43,,.
3,3,20.7,30.0,15.0,1009.9,85.0,1.27,12.1,20.9,35.2,50,o, ,o,06/03/2018,AQS,28,,.
4,4,,,,,,,,,,,o, , ,06/04/2018,AQS,29,,.
5,5,,,,,,,,,,, , , ,06/05/2018,AQS,37,,.
6,6,,,,,,,,,,, , , ,06/06/2018,AQS,31,,.
7,7,21.0,26.1,16.7,1017.7,61.0,0.0,16.1,12.0,18.3,-, , , ,06/07/2018,AQS,40,,.
8,8,22.7,28.9,16.7,1020.8,72.0,0.0,16.1,11.3,18.3,-, , , ,06/08/2018,AQS,51,,.
9,9,24.9,30.0,18.3,1019.1,75.0,24.38,15.3,7.8,24.1,48.2,o, ,o,06/09/2018,AQS,61,,.
10,10,,,,,,,,,,,o, ,o,06/10/2018,AQS,49,,.
11,11,,,,,,,,,,,o, ,o,06/11/2018,AQS,34,,.
12,12,,,,,,,,,,, , , ,06/12/2018,AQS,40,,.
13,13,23.2,29.4,14.4,1015.2,76.0,0.0,15.8,15.6,24.1,-,o, , ,06/13/2018,AQS,50,,.
14,14,26.7,30.6,20.0,1012.4,48.0,0.0,16.1,18.7,29.4,44.6, , , ,06/14/2018,AQS,31,,.
15,15,25.4,30.6,19.4,1015.0,39.0,0.0,16.1,13.1,29.4,40.7, , , ,06/15/2018,AQS,31,,.
16,16,,,,,,,,,,, , , ,06/16/2018,AQS,47,,.
17,17,,,,,,,,,,, , , ,06/17/2018,AQS,56,,.
18,18,,,,,,,,,,, , , ,06/18/2018,AQS,68,,.
19,19,28.8,35.0,23.3,1011.1,69.0,0.0,15.3,13.0,33.5,44.6,o, ,o,06/19/2018,AQS,54,,.
20,20,26.2,35.0,23.3,1011.3,60.0,28.45,16.1,8.9,18.3,-,o, ,o,06/20/2018,AQS,38,,.
21,21,25.4,30.0,22.2,1008.3,76.0,3.3,15.9,10.6,18.3,-,o, , ,06/21/2018,AQS,37,,.
22,22,,,,,,,,,,,o, , ,06/22/2018,AQS,41,,.
23,23,,,,,,,,,,,o, , ,06/23/2018,AQS,31,,.
24,24,,,,,,,,,,,o, ,o,06/24/2018,AQS,38,,.
25,25,25.2,32.8,21.1,1016.2,65.0,2.79,15.9,12.6,25.9,31.7,o, ,o,06/25/2018,AQS,34,,.
26,26,23.7,29.4,18.3,1021.9,57.0,0.0,16.1,12.2,22.2,-, , , ,06/26/2018,AQS,35,,.
27,27,23.9,28.9,18.3,1017.6,70.0,0.0,16.1,12.8,22.2,-,o, ,o,06/27/2018,AQS,38,,.
28,28,,,,,,,,,,, , , ,06/28/2018,AQS,35,,.
29,29,,,,,,,,,,, , , ,06/29/2018,AQS,45,,.
30,30,,,,,,,,,,, , , ,06/30/2018,AQS,57,,.
1,1,28.6,33.9,22.2,1017.8,67.0,0.0,16.1,11.1,20.6,-, , , ,07/01/2018,AQS,63,,.
2,2,30.0,35.0,23.9,1017.5,70.0,0.0,15.0,12.4,20.6,-, , , ,07/02/2018,AQS,65,,.
3,3,31.4,36.1,26.7,1020.0,65.0,0.0,16.1,6.7,18.3,-,o, ,o,07/03/2018,AQS,70,,.
4,4,,,,,,,,,,, , , ,07/04/2018,AQS,84,,.
5,5,,,,,,,,,,, , , ,07/05/2018,AQS,32,,.
6,6,,,,,,,,,,, , , ,07/06/2018,AQS,38,,.
7,7,25.1,31.7,20.0,1024.3,47.0,0.0,16.1,19.6,29.4,46.5,o, ,o,07/07/2018,AQS,26,,.
8,8,23.8,29.4,17.8,1026.8,45.0,0.0,16.1,12.2,24.1,29.4, , , ,07/08/2018,AQS,38,,.
9,9,25.0,31.1,17.8,1024.0,45.0,0.0,16.1,8.7,20.6,-, , , ,07/09/2018,AQS,40,,.
10,10,,,,,,,,,,, , , ,07/10/2018,AQS,47,,.
11,11,,,,,,,,,,, , , ,07/11/2018,AQS,51,,.
12,12,,,,,,,,,,, , , ,07/12/2018,AQS,47,,.
13,13,26.3,33.3,21.7,1022.9,56.0,0.0,16.1,10.6,18.3,-, , , ,07/13/2018,AQS,46,,.
14,14,26.8,32.8,21.1,1021.4,49.0,0.0,16.1,15.0,22.2,-, , , ,07/14/2018,AQS,35,,.
15,15,27.1,32.8,21.1,1017.2,55.0,0.0,16.1,14.8,18.3,-, , , ,07/15/2018,AQS,56,,.
16,16,,,,,,,,,,,o, ,o,07/16/2018,AQS,63,,.
17,17,,,,,,,,,,,o, ,o,07/17/2018,AQS,54,,.
18,18,,,,,,,,,,, , , ,07/18/2018,AQS,31,,.
19,19,26.3,31.1,21.1,1017.5,46.0,0.0,16.1,11.9,22.2,-, , , ,07/19/2018,AQS,36,,.
20,20,25.8,31.1,21.7,1019.1,55.0,0.0,16.1,10.0,20.6,25.9, , , ,07/20/2018,AQS,43,,.
21,21,23.1,30.0,20.6,1015.9,75.0,0.0,11.6,19.6,38.9,50,o, , ,07/21/2018,AQS,22,,.
22,22,,,,,,,,,,,o, ,o,07/22/2018,AQS,18,,.
23,23,,,,,,,,,,,o, ,o,07/23/2018,AQS,42,,.
24,24,,,,,,,,,,,o, , ,07/24/2018,AQS,28,,.
25,25,25.4,30.0,23.3,1014.5,81.0,6.35,15.9,11.7,25.9,31.7,o, ,o,07/25/2018,AQS,45,,.
26,26,26.0,31.7,22.8,1013.1,74.0,17.02,15.6,8.0,20.6,-,o, ,o,07/26/2018,AQS,52,,.
27,27,26.9,32.8,22.8,1014.6,73.0,0.0,15.9,11.1,25.9,44.6,o, ,o,07/27/2018,AQS,53,,.
28,28,,,,,,,,,,, , , ,07/28/2018,AQS,34,,.
29,29,,,,,,,,,,, , , ,07/29/2018,AQS,38,,.
30,30,,,,,,,,,,,o, , ,07/30/2018,AQS,45,,.
31,31,24.3,28.9,21.7,1018.6,81.0,13.46,15.3,8.1,18.3,-,o, , ,07/31/2018,AQS,26,,.
1,1,26.9,31.7,21.7,1016.9,75.0,6.6,15.9,17.2,31.7,42.4,o, ,o,08/01/2018,AQS,27,,.
2,2,26.1,31.7,23.3,1018.8,79.0,6.35,15.1,10.9,18.3,27.8,o, ,o,08/02/2018,AQS,26,,.
3,3,25.3,30.0,22.8,1020.1,82.0,26.16,15.6,15.6,29.4,44.6,o, ,o,08/03/2018,AQS,25,,.
4,4,,,,,,,,,,,o, , ,08/04/2018,AQS,32,,.
5,5,,,,,,,,,,,o, ,o,08/05/2018,AQS,52,,.
6,6,,,,,,,,,,,o, ,o,08/06/2018,AQS,58,,.
7,7,26.7,28.9,25.6,1017.7,82.0,-,13.4,14.4,25.9,38.9,o, , ,08/07/2018,AQS,57,,.
8,8,28.1,34.4,23.9,1013.2,69.0,3.05,15.6,7.8,18.3,-, , , ,08/08/2018,AQS,45,,.
9,9,28.7,34.4,23.9,1011.5,61.0,0,16.1,13.5,22.2,27.8,o, ,o,08/09/2018,AQS,38,,.
10,10,,,,,,,,,,, , , ,08/10/2018,AQS,52,,.
11,11,,,,,,,,,,,o, , ,08/11/2018,AQS,54,,.
12,12,,,,,,,,,,,o, ,o,08/12/2018,AQS,54,,.
13,13,25.8,31.1,22.8,1015.4,74.0,9.14,15.6,9.8,63.0,81.7,o, ,o,08/13/2018,AQS,39,,.
14,14,25.0,31.1,20.6,1013.7,64.0,0,16.1,13.3,25.9,33.5, , , ,08/14/2018,AQS,33,,.
15,15,27.3,33.3,20.6,1015.7,59.0,0,16.1,11.5,22.2,-, , , ,08/15/2018,AQS,54,,.
16,16,,,,,,,,,,, , , ,08/16/2018,AQS,61,,.
17,17,,,,,,,,,,,o, , ,08/17/2018,AQS,66,,.
18,18,,,,,,,,,,,o, ,o,08/18/2018,AQS,36,,.
19,19,26.4,32.2,22.2,1012.6,65.0,0,16.1,12.8,16.5,-, , , ,08/19/2018,AQS,28,,.
20,20,24.3,30.6,21.7,1017.9,76.0,0,16.1,16.3,27.8,-,o, ,o,08/20/2018,AQS,30,,.
21,21,25.2,28.0,22.8,1016.2,81.0,0,14.8,13.0,50.0,64.8,o, ,o,08/21/2018,AQS,24,,.
22,22,,,,,,,,,,,o, ,o,08/22/2018,AQS,48,,.
23,23,,,,,,,,,,, , , ,08/23/2018,AQS,38,,.
24,24,,,,,,,,,,, , , ,08/24/2018,AQS,45,,.
25,25,23.7,28.9,17.2,1024.0,60.0,0,16.1,8.5,18.3,-, , , ,08/25/2018,AQS,42,,.
26,26,24.7,31.1,19.4,1021.7,65.0,0,16.1,11.7,24.1,-, , , ,08/26/2018,AQS,47,,.
27,27,27.8,32.8,20.0,1019.4,73.0,0,15.9,9.3,16.5,-, , , ,08/27/2018,AQS,72,,.
28,28,,,,,,,,,,, , , ,08/28/2018,AQS,72,,.
29,29,,,,,,,,,,, , , ,08/29/2018,AQS,62,,.
30,30,,,,,,,,,,, , , ,08/30/2018,AQS,38,,.
31,31,28.8,33.9,25.6,1019.9,66.0,2.03,15.9,8.7,22.2,-,o, ,o,08/31/2018,AQS,39,,.
1,1,26.3,32.2,23.9,1022.9,80.0,15.24,15.3,15.6,27.8,35.2,o, ,o,09/01/2018,AQS,34,,.
2,2,26.6,31.7,23.0,1023.4,76.0,11.94,15.6,7.2,31.7,53.5,o, ,o,09/02/2018,AQS,29,,.
3,3,29.0,33.9,23.3,1023.8,73.0,0.0,16.1,10.4,20.6,-, , , ,09/03/2018,AQS,47,,.
4,4,,,,,,,,,,,o, ,o,09/04/2018,AQS,56,,.
5,5,,,,,,,,,,, , , ,09/05/2018,AQS,63,,.
6,6,,,,,,,,,,, , , ,09/06/2018,AQS,52,,.
7,7,28.0,32.2,22.8,1019.8,67.0,0.0,14.6,10.6,31.7,-,o, ,o,09/07/2018,AQS,42,,.
8,8,23.0,24.4,19.4,1017.5,86.0,73.41,14.0,15.2,35.2,48.2,o, ,o,09/08/2018,AQS,28,,.
9,9,18.2,25.0,16.7,1017.9,87.0,28.45,11.6,22.4,35.2,48.2,o, , ,09/09/2018,AQS,10,,.
10,10,,,,,,,,,,,o, , ,09/10/2018,AQS,26,,.
11,11,,,,,,,,,,,o, ,o,09/11/2018,AQS,28,,.
12,12,,,,,,,,,,,o, , ,09/12/2018,AQS,58,,.
13,13,24.7,30.0,21.7,1022.0,84.0,0.25,15.9,13.9,24.1,-,o, , ,09/13/2018,AQS,20,,.
14,14,23.7,27.8,22.2,1020.7,85.0,0.0,15.1,22.2,31.7,-,o, , ,09/14/2018,AQS,21,,.
15,15,23.9,27.8,21.1,1020.7,80.0,0.0,15.9,18.0,24.1,-,o, , ,09/15/2018,AQS,22,,.
16,16,,,,,,,,,,, , , ,09/16/2018,AQS,22,,.
17,17,,,,,,,,,,,o, ,o,09/17/2018,AQS,31,,.
18,18,,,,,,,,,,,o, ,o,09/18/2018,AQS,22,,.
19,19,26.2,31.0,22.8,1012.3,66.0,3.05,16.1,15.6,24.1,-, , , ,09/19/2018,AQS,51,,.
20,20,24.3,30.6,20.6,1019.6,76.0,0.0,16.1,7.6,20.6,-, , , ,09/20/2018,AQS,45,,.
21,21,22.7,28.3,20.0,1021.5,80.0,0.0,15.4,15.0,22.2,-,o, , ,09/21/2018,AQS,34,,.
22,22,,,,,,,,,,,o, , ,09/22/2018,AQS,37,,.
23,23,,,,,,,,,,,o, , ,09/23/2018,AQS,20,,.
24,24,,,,,,,,,,,o, , ,09/24/2018,AQS,15,,.
25,25,22.3,27.8,17.2,1023.2,85.0,6.6,12.9,11.3,20.6,-,o, , ,09/25/2018,AQS,41,,.
26,26,24.9,30.6,20.0,1015.7,82.0,1.27,14.0,15.2,35.2,40.7,o, ,o,09/26/2018,AQS,30,,.
27,27,19.9,30.6,15.0,1018.5,76.0,4.83,14.6,14.8,20.6,-,o, ,o,09/27/2018,AQS,21,,.
28,28,,,,,,,,,,,o, ,o,09/28/2018,AQS,18,,.
29,29,,,,,,,,,,, , , ,09/29/2018,AQS,37,,.
30,30,,,,,,,,,,, , , ,09/30/2018,AQS,40,,.
1,1,21.6,27.2,15.6,1025.5,77.0,0.0,16.1,11.7,18.3,-, , , ,10/01/2018,AQS,45,,.
2,2,23.2,28.9,17.8,1021.8,75.0,0.0,16.1,13.5,22.2,27.8, , , ,10/02/2018,AQS,45,,.
3,3,24.5,30.6,18.9,1017.6,72.0,0.0,15.8,12.0,18.3,-, , , ,10/03/2018,AQS,48,,.
4,4,,,,,,,,,,, , , ,10/04/2018,AQS,51,,.
5,5,,,,,,,,,,, , , ,10/05/2018,AQS,32,,.
6,6,,,,,,,,,,, , , ,10/06/2018,AQS,42,,.
7,7,23.7,27.8,18.9,1022.5,83.0,0.0,15.0,9.6,16.5,-, , , ,10/07/2018,AQS,54,,.
8,8,24.6,29.4,21.7,1025.7,82.0,0.0,13.7,5.9,18.3,-, , , ,10/08/2018,AQS,44,,.
9,9,24.7,29.4,21.7,1025.6,78.0,0.0,15.9,6.1,13.0,-,o, , ,10/09/2018,AQS,40,,.
10,10,,,,,,,,,,,o, , ,10/10/2018,AQS,33,,.
11,11,,,,,,,,,,,o, ,o,10/11/2018,AQS,25,,.
12,12,,,,,,,,,,,o, ,o,10/12/2018,AQS,18,,.
13,13,13.6,21.1,11.7,1013.0,57.0,0.51,16.1,14.4,31.7,40.7,o, , ,10/13/2018,AQS,20,,.
14,14,11.9,16.7,8.9,1023.0,67.0,0.25,16.1,6.7,14.8,-,o, , ,10/14/2018,AQS,25,,.
15,15,17.1,22.8,8.9,1019.1,83.0,3.05,14.6,14.3,25.9,35.2,o, , ,10/15/2018,AQS,39,,.
16,16,,,,,,,,,,, , , ,10/16/2018,AQS,16,,.
17,17,,,,,,,,,,,o, , ,10/17/2018,AQS,17,,.
18,18,,,,,,,,,,, , , ,10/18/2018,AQS,15,,.
19,19,11.8,18.9,6.1,1026.6,62.0,0.0,16.1,10.7,24.1,38.9, , , ,10/19/2018,AQS,33,,.
20,20,15.8,20.6,6.1,1010.1,71.0,2.03,16.1,14.1,24.1,-,o, , ,10/20/2018,AQS,25,,.
21,21,11.6,20.6,8.3,1015.1,50.0,1.78,16.1,25.4,37.0,63,o, , ,10/21/2018,AQS,8,,.
22,22,,,,,,,,,,, , , ,10/22/2018,AQS,21,,.
23,23,,,,,,,,,,, , , ,10/23/2018,AQS,25,,.
24,24,,,,,,,,,,, , , ,10/24/2018,AQS,15,,.
25,25,8.6,14.4,4.4,1023.3,52.0,0.0,16.1,13.7,20.6,27.8, , , ,10/25/2018,AQS,18,,.
26,26,9.2,12.8,4.4,1018.7,70.0,0.0,16.1,10.2,24.1,-,o, , ,10/26/2018,AQS,33,,.
27,27,10.8,12.2,7.2,1004.4,85.0,25.4,10.8,22.6,33.5,42.4,o, , ,10/27/2018,AQS,8,,.
28,28,,,,,,,,,,,o, , ,10/28/2018,AQS,15,,.
29,29,,,,,,,,,,,o, , ,10/29/2018,AQS,15,,.
30,30,,,,,,,,,,, , , ,10/30/2018,AQS,32,,.
31,31,12.8,20.6,6.1,1018.7,72.0,0.0,16.1,9.1,20.6,-, , , ,10/31/2018,AQS,48,,.
1,1,17.3,24.4,8.3,1012.5,72.0,0.0,16.1,16.9,38.9,48.2, , , ,11/01/2018,AQS,43,,.
2,2,20.4,24.4,13.9,1005.6,76.0,0.0,16.1,19.8,31.7,46.5,o, , ,11/02/2018,AQS,24,,.
3,3,14.0,22.8,10.6,1013.1,61.0,19.81,15.3,18.9,31.7,50,o, , ,11/03/2018,AQS,16,,.
4,4,,,,,,,,,,, , , ,11/04/2018,AQS,30,,.
5,5,,,,,,,,,,,o, , ,11/05/2018,AQS,18,,.
6,6,,,,,,,,,,,o, , ,11/06/2018,AQS,20,,.
7,7,13.9,18.9,8.9,1016.7,70.0,19.81,16.1,9.4,16.5,-, , , ,11/07/2018,AQS,29,,.
8,8,13.3,18.9,8.9,1022.9,52.0,0.0,16.1,12.2,27.8,37, , , ,11/08/2018,AQS,18,,.
9,9,10.0,16.1,7.8,1024.8,70.0,0.76,13.8,12.2,18.3,-,o, , ,11/09/2018,AQS,25,,.
10,10,,,,,,,,,,, , , ,11/10/2018,AQS,20,,.
11,11,,,,,,,,,,, , , ,11/11/2018,AQS,30,,.
12,12,,,,,,,,,,,o, , ,11/12/2018,AQS,47,,.
13,13,8.0,10.0,2.2,1019.8,81.0,22.1,12.2,16.5,25.9,37,o, , ,11/13/2018,AQS,23,,.
14,14,6.1,10.0,3.3,1028.7,52.0,8.64,16.1,16.5,25.9,-, , , ,11/14/2018,AQS,23,,.
15,15,3.2,7.8,0.0,1028.4,63.0,0.76,11.1,21.5,35.2,50,o,o, ,11/15/2018,AQS,14,,.
16,16,,,,,,,,,,,o, , ,11/16/2018,AQS,13,,.
17,17,,,,,,,,,,, , , ,11/17/2018,AQS,45,,.
18,18,,,,,,,,,,, , , ,11/18/2018,AQS,62,,.
19,19,8.8,15.0,4.4,1019.6,75.0,0.0,15.9,7.6,14.8,-, , , ,11/19/2018,AQS,64,,.
20,20,10.3,15.0,4.4,1014.7,66.0,0.0,15.8,14.6,44.6,59.4,o, , ,11/20/2018,AQS,39,,.
